   0.0000000e+00   0.0000000e+00   2.0000000e+01
   3.1830989e-03   9.5492966e+00   2.0000000e+01
   9.5492966e-03   1.9098593e+01   2.0000000e+01
   1.9098593e-02   2.8647890e+01   2.0000000e+01
   3.1830989e-02   3.8197186e+01   2.0000000e+01
   4.7746483e-02   4.7746483e+01   2.0000000e+01
   6.6845076e-02   5.7295780e+01   2.0000000e+01
   8.9126768e-02   6.6845076e+01   2.0000000e+01
   1.1459156e-01   7.6394373e+01   2.0000000e+01
   1.4323945e-01   8.5943669e+01   2.0000000e+01
   1.7507044e-01   9.5492966e+01   2.0000000e+01
   2.1008452e-01   1.0504226e+02   2.0000000e+01
   2.4828171e-01   1.1459156e+02   2.0000000e+01
   2.8966200e-01   1.2414086e+02   2.0000000e+01
   3.3422538e-01   1.3369015e+02   2.0000000e+01
   3.8197186e-01   1.4323945e+02   2.0000000e+01
   4.2971835e-01   1.4323945e+02   2.0000000e+01
   4.7746483e-01   1.4323945e+02   2.0000000e+01
   5.2521131e-01   1.4323945e+02   2.0000000e+01
   5.7295780e-01   1.4323945e+02   2.0000000e+01
   6.2070428e-01   1.4323945e+02   2.0000000e+01
   6.6845076e-01   1.4323945e+02   2.0000000e+01
   7.1619724e-01   1.4323945e+02   2.0000000e+01
   7.6394373e-01   1.4323945e+02   2.0000000e+01
   8.1169021e-01   1.4323945e+02   2.0000000e+01
   8.5943669e-01   1.4323945e+02   2.0000000e+01
   9.0718318e-01   1.4323945e+02   2.0000000e+01
   9.5492966e-01   1.4323945e+02   2.0000000e+01
   1.0026761e+00   1.4323945e+02   2.0000000e+01
   1.0504226e+00   1.4323945e+02   2.0000000e+01
   1.0981691e+00   1.4323945e+02   2.0000000e+01
   1.1459156e+00   1.4323945e+02   2.0000000e+01
   1.1936621e+00   1.4323945e+02   2.0000000e+01
   1.2414086e+00   1.4323945e+02   2.0000000e+01
   1.2891550e+00   1.4323945e+02   2.0000000e+01
   1.3369015e+00   1.4323945e+02   2.0000000e+01
   1.3846480e+00   1.4323945e+02   2.0000000e+01
   1.4323945e+00   1.4323945e+02   2.0000000e+01
   1.4801410e+00   1.4323945e+02   2.0000000e+01
