   0.0000000e+00   0.0000000e+00   2.0000000e+01
   3.1830989e-03   9.5492966e+00   2.0000000e+01
   9.5492966e-03   1.9098593e+01   2.0000000e+01
   1.9098593e-02   2.8647890e+01   2.0000000e+01
   3.1830989e-02   3.8197186e+01   2.0000000e+01
   4.7746483e-02   4.7746483e+01   2.0000000e+01
   6.3661977e-02   4.7746483e+01   2.0000000e+01
   7.9577472e-02   4.7746483e+01   2.0000000e+01
   9.5492966e-02   4.7746483e+01   2.0000000e+01
   1.1140846e-01   4.7746483e+01   2.0000000e+01
   1.2732395e-01   4.7746483e+01   2.0000000e+01
   1.4323945e-01   4.7746483e+01   2.0000000e+01
   1.5915494e-01   4.7746483e+01   2.0000000e+01
   1.7507044e-01   4.7746483e+01   2.0000000e+01
   1.9098593e-01   4.7746483e+01   2.0000000e+01
   2.0690143e-01   4.7746483e+01   2.0000000e+01
   2.2281692e-01   4.7746483e+01   2.0000000e+01
   2.3873241e-01   4.7746483e+01   2.0000000e+01
   2.5464791e-01   4.7746483e+01   2.0000000e+01
   2.7056340e-01   4.7746483e+01   2.0000000e+01
   2.8647890e-01   4.7746483e+01   2.0000000e+01
   3.0239439e-01   4.7746483e+01   2.0000000e+01
   3.1830989e-01   4.7746483e+01   2.0000000e+01
   3.3422538e-01   4.7746483e+01   2.0000000e+01
   3.5014087e-01   4.7746483e+01   2.0000000e+01
   3.6605637e-01   4.7746483e+01   2.0000000e+01
   3.8197186e-01   4.7746483e+01   2.0000000e+01
   3.9788736e-01   4.7746483e+01   2.0000000e+01
   4.1380285e-01   4.7746483e+01   2.0000000e+01
   4.2971835e-01   4.7746483e+01   2.0000000e+01
   4.4563384e-01   4.7746483e+01   2.0000000e+01
   4.6154933e-01   4.7746483e+01   2.0000000e+01
   4.7746483e-01   4.7746483e+01   2.0000000e+01
   4.9338032e-01   4.7746483e+01   2.0000000e+01
   5.0929582e-01   4.7746483e+01   2.0000000e+01
   5.2521131e-01   4.7746483e+01   2.0000000e+01
   5.4112681e-01   4.7746483e+01   2.0000000e+01
   5.5704230e-01   4.7746483e+01   2.0000000e+01
   5.7295780e-01   4.7746483e+01   2.0000000e+01
   5.8887329e-01   4.7746483e+01   2.0000000e+01
   6.0478878e-01   4.7746483e+01   2.0000000e+01
   6.2070428e-01   4.7746483e+01   2.0000000e+01
   6.3661977e-01   4.7746483e+01   2.0000000e+01
   6.5253527e-01   4.7746483e+01   2.0000000e+01
   6.6845076e-01   4.7746483e+01   2.0000000e+01
   6.8436626e-01   4.7746483e+01   2.0000000e+01
   7.0028175e-01   4.7746483e+01   2.0000000e+01
   7.1619724e-01   4.7746483e+01   2.0000000e+01
   7.3211274e-01   4.7746483e+01   2.0000000e+01
   7.4802823e-01   4.7746483e+01   2.0000000e+01
   7.6394373e-01   4.7746483e+01   2.0000000e+01
   7.7985922e-01   4.7746483e+01   2.0000000e+01
   7.9577472e-01   4.7746483e+01   2.0000000e+01
   8.1169021e-01   4.7746483e+01   2.0000000e+01
   8.2760570e-01   4.7746483e+01   2.0000000e+01
   8.4352120e-01   4.7746483e+01   2.0000000e+01
   8.5943669e-01   4.7746483e+01   2.0000000e+01
   8.7535219e-01   4.7746483e+01   2.0000000e+01
   8.9126768e-01   4.7746483e+01   2.0000000e+01
   9.0718318e-01   4.7746483e+01   2.0000000e+01
   9.2309867e-01   4.7746483e+01   2.0000000e+01
   9.3901416e-01   4.7746483e+01   2.0000000e+01
   9.5492966e-01   4.7746483e+01   2.0000000e+01
   9.7084515e-01   4.7746483e+01   2.0000000e+01
   9.8676065e-01   4.7746483e+01   2.0000000e+01
   1.0026761e+00   4.7746483e+01   2.0000000e+01
   1.0185916e+00   4.7746483e+01   2.0000000e+01
   1.0345071e+00   4.7746483e+01   2.0000000e+01
   1.0504226e+00   4.7746483e+01   2.0000000e+01
   1.0663381e+00   4.7746483e+01   2.0000000e+01
   1.0822536e+00   4.7746483e+01   2.0000000e+01
   1.0981691e+00   4.7746483e+01   2.0000000e+01
   1.1140846e+00   4.7746483e+01   2.0000000e+01
   1.1300001e+00   4.7746483e+01   2.0000000e+01
   1.1459156e+00   4.7746483e+01   2.0000000e+01
   1.1618311e+00   4.7746483e+01   2.0000000e+01
   1.1777466e+00   4.7746483e+01   2.0000000e+01
   1.1936621e+00   4.7746483e+01   2.0000000e+01
   1.2095776e+00   4.7746483e+01   2.0000000e+01
   1.2254931e+00   4.7746483e+01   2.0000000e+01
   1.2414086e+00   4.7746483e+01   2.0000000e+01
   1.2573241e+00   4.7746483e+01   2.0000000e+01
   1.2732395e+00   4.7746483e+01   2.0000000e+01
   1.2891550e+00   4.7746483e+01   2.0000000e+01
   1.3050705e+00   4.7746483e+01   2.0000000e+01
   1.3209860e+00   4.7746483e+01   2.0000000e+01
   1.3369015e+00   4.7746483e+01   2.0000000e+01
   1.3528170e+00   4.7746483e+01   2.0000000e+01
   1.3687325e+00   4.7746483e+01   2.0000000e+01
   1.3846480e+00   4.7746483e+01   2.0000000e+01
   1.4005635e+00   4.7746483e+01   2.0000000e+01
   1.4164790e+00   4.7746483e+01   2.0000000e+01
   1.4323945e+00   4.7746483e+01   2.0000000e+01
   1.4483100e+00   4.7746483e+01   2.0000000e+01
   1.4642255e+00   4.7746483e+01   2.0000000e+01
   1.4801410e+00   4.7746483e+01   2.0000000e+01
   1.4960565e+00   4.7746483e+01   2.0000000e+01
   1.5119720e+00   4.7746483e+01   2.0000000e+01
   1.5278875e+00   4.7746483e+01   2.0000000e+01
   1.5438029e+00   4.7746483e+01   2.0000000e+01
